HHID,TRIPDIST,TRIPSPD,TRIPDUR
100019,3.342244898,14.90857143,682.7959184
100020,6.560697674,21.3444186,984.9268293
100026,6.87972973,23.50747748,881.872549
100029,9.708888889,29.71388889,926.8888889
100039,5.75625,18.2075,756.5
100040,5.724347826,29.02304348,684.2272727
100049,5.755757576,24.52484848,701.9
100050,2.0375,12.0625,565.8
100079,8.001578947,29.84684211,798.2571429
100081,7.163636364,17.84818182,1056.35
100084,1.44,18.57,270.6923077
100087,5.222380952,25.56809524,676.5
100118,4.303333333,21.97244444,617.6829268
100120,2.718125,21.38625,422.3333333
100126,2.9475,14.906875,627.4193548
100131,14.88424242,28.60393939,1231.71875
100135,2.650740741,17.40555556,500.3269231
100136,5.603043478,27.86434783,658.5217391
100139,1.212222222,13.68055556,774.8823529
100140,1.875151515,17.57060606,405.1818182
100153,4.791052632,17.02263158,714.8
100157,9.148235294,25.03029412,972.4666667
100170,7.973333333,13.54666667,1386
100175,11.02333333,31.78230769,1173.164384
100176,25.26290323,22.33967742,2232.870968
100177,6.71245614,22.00684211,937.54
100185,10.8948,24.5932,1291.28
100191,5.268,19.498,843.5
100195,9.744067797,24.89983051,1246.482759
100200,3.76125,14.982875,999.2
100205,10.3237931,30.67689655,993.862069
100206,3.64483871,16.26548387,747.2758621
100210,8.691666667,19.27833333,1805.166667
100216,5.741904762,27.32904762,737.6190476
100218,3.911923077,19.71884615,910.7916667
100238,4.618421053,21.77122807,799.1607143
100241,7.185641026,28.74512821,1095.25
100244,4.515,13.35,1195.5
100245,9.633333333,29.36458333,1067.909091
100255,11.05517241,17.84413793,1180.037037
100258,6.32,20.78452381,1018.428571
100263,5.367142857,20.52619048,848.0952381
100266,3.592,12.6312,511.952381
100268,4.233125,13.919375,983.3076923
100274,3.48375,16.49125,760.125
100275,2.225,16.93214286,420.2307692
100288,3.650909091,20.31272727,529.4
100289,3.151636364,22.62436364,501.0181818
100292,4.909649123,20.96403509,670.122807
100309,5.731666667,24.19566667,788.2
100323,6.378367347,21.90673469,976.9583333
100326,1.290625,13.429375,339.0666667
100328,9.351538462,25.18461538,1194.5
100337,1.715263158,6.422894737,1062.25
100341,11.06093023,21.60581395,1080.372093
100347,10.64555556,25.24166667,1200.235294
100350,4.332580645,23.77032258,730.6129032
100370,7.252972973,19.09878378,976.7945205
100373,3.099361702,15.7512766,637.6956522
100383,3.705333333,15.55408333,618.745614
100387,2.981333333,18.272,485.75
100394,5.894919355,21.59669355,835.6203704
100402,2.622857143,11.45142857,650
100419,2.381935484,15.82258065,528.2222222
100422,11.1915625,32.9203125,1065.967742
100428,6.018095238,27.47333333,756.3333333
100435,7.172941176,19.80764706,1047.266667
100453,8.49,22.1525,991.6875
100465,8.666451613,30.30419355,843.2903226
100486,8.931509434,26.90566038,1121.612245
100488,5.177419355,16.00677419,931.1724138
100489,4.2,19.52533333,675.6071429
100497,5.368518519,18.17759259,879.7924528
100499,3.427,13.736,989.6176471
100501,11.86133333,24.61466667,3333.4
100505,13.0726087,24.13130435,1530.5
100508,14.16461538,30.26807692,1403.36
100513,11.47459459,28.22351351,1080.882353
100514,6.581944444,23.02138889,869.1944444
100536,1.820338983,11.19474576,639.2115385
100537,4.137631579,15.07868421,822.7368421
100542,0.731538462,9.588461538,283.3333333
100555,3.218666667,18.09,648.7142857
100561,2.143333333,6.98,1105
100573,6.657311828,19.56870968,988.1348315
100588,3.59625,21.38708333,562.2391304
100593,5.654615385,26.46692308,567.3846154
100601,7.002592593,21.22296296,1027.041667
100604,5.833157895,21.10684211,954.7222222
100605,6.117272727,25.68363636,697.65
100607,4.238039216,20.31196078,625.1489362
100645,3.217346939,17.13510204,633.4090909
100647,9.844166667,19.70472222,1601.411765
100666,2.733690476,14.7272619,662.9518072
100698,4.07,18.2035,614.2777778
100705,2.78875,15.44416667,700.15
100726,10.45583333,22.64166667,1361.521739
100741,0.5590625,5.050625,464.8214286
100773,2.388181818,19.46909091,391.5909091
100775,10.35717172,19.03242424,1237.894737
100776,11.056875,26.5971875,1075.275862
100788,5.667413793,19.17551724,928.8867925
100801,12.51368421,35.07263158,1018.888889
100831,5.023636364,21.5,690.5555556
100833,7.222156863,26.83352941,946.04
100851,4.757413793,23.11051724,596.4137931
100852,2.69,20.66,489.5
100891,6.242222222,26.96777778,759.7777778
100892,7.672413793,24.15137931,935.5714286
100894,8.104339623,19.96,945.9
100926,3.652,18.35933333,712.4545455
100949,4.018888889,15.198,669.8409091
100954,5.94,17.86,1061.5
100956,4.632121212,17.89818182,634.8846154
100961,3.998181818,9.845454545,1783.142857
100967,5.236451613,24.15548387,659.862069
101008,6.039666667,23.90716667,769.0677966
101020,3.293846154,19.92230769,588.9
101054,4.042758621,19.82551724,621.8076923
101085,5.187368421,19.36552632,804.1060606
101086,0.514444444,3.719444444,675.7647059
101104,5.516666667,21.2975,706.6363636
101112,4.974038462,23.74634615,699.04
101116,2.028909091,9.880181818,674.1333333
101120,2.783902439,18.86219512,470.675
101181,12.57,31.20269231,1245.08
101190,6.2288,22.4488,965.48
101204,1.534285714,12.07214286,427.7
101209,4.161904762,18.74809524,775.65
101213,7.929411765,25.7,975.6170213
101214,2.569777778,13.75311111,1240.767442
101224,1.123333333,13.095,284.5454545
101225,8.839090909,30.39772727,980.8636364
101258,2.210487805,15.01195122,459.4146341
101270,4.086708861,15.98506329,786.7368421
101274,4.705833333,18.18083333,947
101302,1.844,12.288,593.1666667
101308,1.492,11.707,364.8888889
101312,4.534285714,19.44818182,719.0140845
101340,7.686666667,22.12141026,971.4054054
101371,2.118461538,14.45076923,530.0263158
101406,8.381538462,28.48557692,902.4807692
101407,5.771176471,23.72176471,811
101411,4.619393939,20.87939394,659.3793103
101414,5.281875,21.0265625,960.4375
101420,10.04789474,26.46,1051.105263
101421,1.799245283,16.16490566,415.9038462
101431,14.5104878,24.85585366,1025.394737
101432,3.702222222,21.53111111,664.9259259
101446,7.016666667,25.42142857,912.3809524
101450,2.333214286,15.41821429,506.0869565
101459,1.834444444,14.96277778,490.0571429
101470,0.64125,11.2934375,205.4166667
101471,10.23380952,25.06761905,1321.473684
101474,9.320882353,27.03176471,1088.903226
101476,3.696823529,17.94905882,621.6117647
101482,3.16137931,15.98827586,820.8846154
101497,4.186666667,16.51666667,833.5526316
101500,15.47777778,35.33111111,1308.076923
101501,5.295945946,20.62216216,706.0277778
101509,13.3636,29.0624,1467.782609
101520,4.400555556,18.97037037,741.3333333
101535,11.47214286,30.16190476,1106.75
101536,5.814117647,19.14176471,1130.090909
101539,6.856666667,20.05933333,726.4615385
101549,3.084642857,13.43553571,820.8723404
101571,3.033305785,18.28132231,580.7586207
101574,10.55964286,25.23714286,1260.956522
101589,3.267692308,20.08307692,529.5833333
101593,9.056,28.0335,983.35
101597,4.929375,17.1075,972.5
101598,4.261428571,22.085,670.8571429
101616,8.116206897,23.44689655,1117.857143
101632,5.12,19.40740741,814.24
101652,6.409166667,22.16166667,930.8181818
101686,3.079285714,14.10928571,1389.538462
101689,8.530384615,25.59076923,997
101696,6.8675,20.36903846,817.8125
101704,7.304444444,20.71518519,821.037037
101711,4.532857143,20.70952381,674.9
101715,7.357954545,26.16090909,933.9302326
101731,32.67590909,36.60363636,1931.772727
101734,6.7665,28.03,762.7894737
101757,9.397777778,28.60814815,1065.615385
101761,0.219,6.935,177
101800,2.116111111,21.17444444,324.6111111
101803,7.600555556,23.30833333,983.8333333
101815,4.514444444,16.28,626.6666667
101821,3.868214286,19.72464286,543.5555556
101823,5.414166667,23.31416667,784.4285714
101824,4.596,19.876,584.1428571
101825,5.437916667,24.414375,659.673913
101829,1.9,16.85625,393.8571429
101836,3.338717949,17.87512821,652.7368421
101846,0.653333333,7.313333333,452
101847,5.6585,21.3915,1217.093333
101852,11.90666667,34.71037037,1243.461538
101865,4.040769231,13.21846154,741.52
101909,2.88625,13.02875,462.275
101911,8.008070175,24.74719298,865.1538462
101936,22.77,30.72181818,1908.636364
101945,3.270625,17.59875,687.0333333
101950,4.184347826,19.97913043,692.7826087
101951,3.415,21.70068966,476.6034483
101983,5.850769231,23.16307692,771.7272727
102023,8.3572,25.8492,1181.083333
102032,39.0275,30.26083333,2710.727273
102043,1.7425,20.77333333,308.826087
102053,3.809508197,20.32065574,650.6545455
102070,4.064716981,18.48792453,803.2307692
102089,10.03156863,27.96784314,1087.5
102102,1.381428571,8.352857143,595.3333333
102104,10.761875,28.113125,1190.846154
102108,1.208,14.85,314.25
102119,12.16115385,26.21519231,1157.62
102127,5.525294118,25.56294118,748.9375
102134,4.329375,19.499375,812.6428571
102140,6.31106383,24.32744681,863.45
102153,14.013125,32.9640625,1262.103448
102161,7.885333333,24.47366667,1020.821429
102165,2.312222222,19.01666667,396.05
102175,10.1,51.1,687.4
102194,34.91571429,31.93357143,2252.857143
102217,3.439047619,13.06142857,1072.066667
102238,3.128064516,14.43983871,560.5357143
102250,15.64117647,30.97294118,1607.933333
102260,1.456296296,12.72185185,405.3
102262,4.264683544,20.50759494,600.9113924
102265,3.463333333,22.29047619,512.8205128
102272,4.31,17.58,883
102292,1.651666667,10.98666667,508.25
102293,5.435294118,25.32529412,770.2941176
102305,5.584333333,22.67266667,988.8076923
102310,7.159642857,23.22857143,908.8148148
102333,3.669487179,21.96282051,471.4054054
102365,11.54310345,26.63344828,1211.518519
102371,3.744210526,16.65,747.7777778
102403,4.327666667,19.69966667,681.6551724
102404,4.6224,18.7056,881.4782609
102405,7.304615385,28.20076923,848.5
102406,3.852222222,20.725,539.75
102431,4.810555556,24.99944444,550.1875
102464,3.861935484,18.82822581,678.1607143
102472,0.655,14.77083333,222.25
102505,8.6365,23.42983333,1053.018868
102513,1.018387097,13.52354839,315.1935484
102521,2.367,19.164,424.6
102522,13.0565,19.1595,1405.5
102523,10.15608696,33.23173913,1099
102545,8.275238095,30.60619048,710.2
102549,3.639230769,17.84923077,648
102570,7.232777778,23.49388889,1094.3125
102611,1.521111111,14.47777778,379.4444444
102624,5.221071429,15.90821429,838.5660377
102683,4.997567568,20.71216216,720.0555556
102719,3.246388889,15.40027778,591.8076923
102728,3.073157895,17.57473684,635.7777778
102777,3.447419355,17.21193548,581.4
102795,8.891818182,26.25545455,1568.454545
102799,14.7825,27.896875,1638.666667
102810,1.375,5.945,913
102830,3.33,21.7675,489
102838,2.999411765,16.80941176,532.25
102854,7.08,25.56142857,739.9230769
102860,5.795555556,20.91111111,877.7586207
102872,2.658888889,19.26888889,361.625
102902,2.4385,16.267,513.05
102914,4.213571429,20.11785714,682.8571429
102917,1.564285714,11.81142857,606.7857143
102923,2.6825,19.76083333,444.6363636
102938,2.538684211,16.85447368,438.5757576
102940,0.783,5.257,537
102943,2.578947368,19.08184211,439.2105263
102946,4.854473684,16.61631579,771.9444444
102957,5.506086957,17.91478261,833.9090909
102967,6.300116279,27.495,697.0357143
102968,6.2375,24.167,818.35
102991,6.898266667,24.74106667,728.2083333
103012,11.58846154,32.10692308,1215.727273
103072,4.67,19.65125,729.25
103076,7.908421053,26.93973684,889.3142857
103082,2.947254902,18.34137255,469.26
103088,6.147142857,20.14190476,957.1463415
103092,1.4575,15.4965,336.2631579
103095,1.118,15.372,264
103097,10.79925926,32.94148148,1066.68
103100,14.39365854,26.43926829,1202.95122
103103,2.71375,11.56,799.2666667
103120,2.67,13.85411765,943.1489362
103122,2.585,17.35666667,546
103125,2.190526316,15.23684211,460.8421053
103146,3.663333333,20.28944444,554.75
103160,4.272,19.7025,657.9473684
103166,4.645,23.68142857,624.25
103168,4.306037736,19.82264151,627.52
103173,2.627272727,22.36181818,350.2
103180,10.1875,26.69642857,1117.36
103189,4.207777778,19.47944444,778.6470588
103203,15.78,27.04666667,1700.6
103215,7.537260274,24.87589041,835.2054795
103219,9.142727273,24.80363636,1081
103223,6.078157895,18.51342105,987.5789474
103225,4.791372549,20.86901961,647.3617021
103237,9.034,19.344,1119.888889
103238,5.314166667,21.41111111,856.4848485
103246,3.2459375,17.331875,599.2666667
103249,3.558095238,19.12095238,676.6666667
103265,5.866666667,17.13742424,903.1186441
103267,3.5224,18.358,604.125
103270,2.286923077,16.17384615,525
103272,6.194444444,24.17777778,846.1875
103273,3.700566038,21.80622642,553.3653846
103276,2.6475,15.02125,606.1666667
103278,3.0386,21.689,486.2978723
103305,13.01666667,36.14666667,1181.575758
103308,4.395208333,19.5875,643.7708333
103310,2.2225,13.3025,703.8
103319,7.779387755,25.0755102,1054.6875
103323,7.25,23.51296296,963.88
103331,1.413947368,14.19763158,352
103374,3.39,16.94714286,672.8333333
103381,4.591363636,23.83081818,613.3465347
103404,1.578333333,16.69333333,357.2
103423,3.923913043,12.85673913,1040.627907
103435,8.317916667,29.45652778,914.7183099
103440,3.5784375,13.720625,1127.758621
103469,2.835,22.635,425.25
103473,5.324230769,24.91192308,711.6
103474,5.64047619,34.03142857,599.7619048
103475,5.48078125,26.023125,810.3225806
103487,6.51969697,23.72909091,727.28125
103490,3.548055556,23.24833333,454.0833333
103500,3.65,20.07090909,625.5
103506,2.358823529,17.11147059,523.1212121
103521,5.867096774,26.99435484,725.7454545
103529,11.34647059,37.04823529,1078
103530,2.543333333,7.138888889,906
103534,3.817368421,20.49894737,658.6470588
103544,4.984022989,20.14310345,719.6447368
103548,2.246,8.716,640
103552,18.764,30.04644444,1505.560976
103554,11.607,31.144,1299.4
103568,8.097368421,29.80947368,900.5405405
103571,3.362173913,18.45,557.9090909
103576,4.3248,23.688,581.04
103580,2.281666667,17.64666667,446.9375
103583,5.122307692,14.95692308,1217.555556
103586,4.718219178,24.68410959,632.5492958
103597,4.309047619,25.56714286,559.4736842
103598,7.3175,22.70977273,1110.511628
103606,8.464179104,24.67492537,952.8270677
103610,3.927058824,22.015,596.0606061
103617,3.872857143,17.35285714,782.6666667
103621,7.015,20.3925,801.0625
103623,4.658888889,20.54,752.5925926
103626,7.290588235,37.38294118,669.4705882
103653,3.891948052,23.55961039,528.2432432
103657,7.215714286,27.74,946.1666667
103664,5.863684211,21.26894737,890.1842105
103666,3.259268293,23.12073171,517.025
103669,3.684705882,19.89897059,562.0615385
103672,3.693,21.8122,525.3673469
103677,8.795789474,21.275,780.6052632
103680,3.62,25.52,445
103683,5.222962963,23.75925926,619.7692308
103712,4.716808511,22.48787234,606.8723404
103713,5.995238095,25.42857143,647.952381
103724,8.477333333,25.41066667,960.9285714
103725,5.811914894,20.25085106,720.7045455
103726,4.170093458,22.12205607,555.1941748
103727,7.222105263,28.73789474,746.4324324
103741,5.528181818,23.88484848,744.1818182
103755,2.042352941,14.90176471,482.1428571
103760,3.605,21.99208333,491.7916667
103773,2.24671875,19.93484375,393.265625
103788,8.070588235,25.02,1142.882353
103809,7.092285714,23.98657143,742.4571429
103811,3.606363636,18.28636364,609.4285714
103812,2.730961538,17.41326923,549.56
103819,5.442666667,23.398,761.1818182
103826,2.462222222,11.05506173,745.3333333
103831,7.990555556,15.53944444,964.96875
103832,9.181034483,24.9412069,973.8448276
103833,4.053125,21.2571875,543.0967742
103837,6.72516129,12.72612903,1102.863636
103845,4.97875,14.52125,966
103865,3.597037037,19.29814815,657.8518519
103869,6.934821429,25.33071429,949.1964286
103877,7.402666667,23.552,836.8928571
103883,11.09444444,25.58222222,1295.925926
103886,16.69128205,25.94769231,1634.974359
103887,4.135882353,22.83117647,576.2352941
103890,6.323,20.19772727,690.8113208
103914,1.138461538,2.876923077,1478.461538
103916,2.905882353,19.14882353,467.0588235
103934,1.835,15.09,361
103941,4.368333333,21.5825,673.3333333
103950,4.66,21.89925926,650.9245283
103962,6.175875,21.4015,850.0789474
103963,3.459516129,16.52903226,627.7166667
103969,14.74054545,20.80854545,1412.08
103971,4.108666667,19.11033333,781.1724138
103974,5.671041667,17.25020833,1038.454545
103975,4.21962963,22.40666667,659.7777778
103982,6.752941176,14.35705882,1267.9
103985,2.04125,16.115625,438
103986,11.54485714,22.60142857,1344.83871
103993,9.32,24.21266667,1278.466667
104000,4.404,19.7296,737.7
104001,6.535882353,25.33058824,840.3125
104004,4.073448276,20.27655172,654.8695652
104025,5.274821429,19.87857143,675.5090909
104026,3.6184,22.0284,570.95
104028,6.224705882,24.53,742.5294118
104030,3.193333333,18.04,532.25
104033,7.70755102,29.44387755,796.5625
104048,6.21375,19.985625,857.1333333
104050,4.444318182,18.22590909,800.075
104052,2.641666667,19.35916667,489.0833333
104055,1.873333333,13.24666667,452
104060,6.183673469,24.47714286,852.0222222
104063,0.930555556,12.24388889,406.2941176
104076,3.885,10.12428571,947.3076923
104080,2.150333333,17.607,414.75
104081,3.8453125,19.3134375,605.1
104085,2.047333333,11.97133333,633.7142857
104093,5.463125,20.5790625,637.71875
104094,7.388888889,20.50166667,1113.411765
104099,10.38333333,29.39,929.6666667
104109,6.9776,13.372,978.0454545
104112,4.759411765,22.16470588,718.9375
104125,23.58426829,33.4552439,1898.333333
104138,3.046153846,17.23346154,592.0434783
104140,10.50071429,28.22357143,1295.083333
104143,2.5548,11.05,632.2608696
104147,5.415483871,14.28354839,912.1428571
104159,1.575833333,8.683333333,616
104169,3.137631579,15.19052632,536.4459459
104195,1.567142857,16.8552381,341.6315789
104209,10.26272727,23.19454545,1292.4
104215,5.911875,21.2675,890.1538462
104222,13.18142857,34.21571429,1584.928571
104229,5.176388889,19.26944444,624.9722222
104253,3.780526316,19.87421053,659.9333333
104271,5.1115,24.19733333,665.9137931
104275,14.7575,30.71333333,1421.636364
104276,3.442105263,20.24368421,523.4705882
104280,8.636190476,26.4847619,917.55
104291,2.382777778,13.92833333,499.1176471
104293,5.527878788,19.87878788,899.6
104295,4.032631579,23.33052632,636.7894737
104297,5.955833333,21.369375,826.75
104298,5.672,24.674,688.125
104304,2.630909091,12.41636364,843.8
104305,3.03,18.73025641,499.5135135
104306,4.117894737,24.64,557.1666667
104307,1.465333333,14.07666667,299.4285714
104314,5.755714286,24.15285714,715.5
104326,9.205925926,26.68777778,852.3703704
104329,5.931304348,30.12478261,664.173913
104330,2.376829268,15.30219512,647.2
104332,3.894173228,23.23740157,494.3571429
104337,3.235454545,18.53969697,547.9393939
104340,6.792727273,23.27909091,1008.6
104343,2.54,13.286,633.1428571
104350,2.0525,15.58230769,423.9130435
104364,3.734528302,20.21773585,598.7959184
104366,5.158125,26.76125,664.4375
104368,2.498125,18.5078125,499.28125
104391,5.196521739,26.66173913,621.9545455
104393,6.447272727,29.85545455,721.9090909
104395,4.391111111,26.64074074,437.6
104398,2.8143,13.8904,807.2696629
104404,5.135490196,23.41039216,637.3043478
104408,20.11321429,26.54714286,1786.681818
104412,4.598,18.939,594.6666667
104432,6.163333333,16.95933333,1299.818182
104440,10.71393939,31.11151515,1042.15625
104443,6.041666667,20.29333333,800.2727273
104445,4.574782609,21.46478261,656.2380952
104466,3.9672,26.9316,484.1666667
104483,6.450377358,22.20566038,975.8085106
104492,6.413103448,30.22793103,683.3571429
104493,13.60222222,36.84851852,1283.769231
104503,6.03754717,23.95792453,716.96
104504,4.053333333,22.77555556,596.2857143
104512,5.550289855,22.9526087,726.968254
104517,3.380416667,20.68083333,489.7619048
104522,7.617,27.442,958.15
104528,5.5725,22.7245,1145.05
104532,11.52770492,28.0247541,1154.016949
104536,12.52967742,26.03193548,1198.607143
104542,13.535,25.41777778,1302.5
104552,7.5916,24.6578,1040.795918
104553,2.036842105,10.24921053,613.125
104594,3.862083333,16.20402778,816.3428571
104601,2.205625,15.7365625,469.1612903
104607,4.225,20.70809524,676.2105263
104616,3.667692308,20.34076923,569.2608696
104651,0.852777778,10.02166667,279.2
104653,9.11,32.55259259,938.44
104657,2.638421053,17.80368421,433.3214286
104661,7.615263158,30.63,728.7894737
104669,1.69,13.28857143,478.5
104678,9.63,24.70111111,1288.642857
104693,2.974324324,13.81648649,979.65625
104697,4.618846154,23.08846154,605.5833333
104698,5.590769231,21.81269231,651.4583333
104702,1.706428571,12.38785714,474.3333333
104706,7.977727273,27.18727273,900.4090909
104726,7.78952381,23.25,959.4705882
104736,8.0964,33.0872,846.4090909
104741,5.067272727,26.58909091,603.8181818
104760,6.376571429,28.00685714,772.1764706
104761,2.524375,17.930625,455.8125
104762,2.044444444,16.24555556,396.625
104763,5.116190476,15.73238095,968.6111111
104784,5.74147541,23.89114754,677.1803279
104785,29.19074074,34.63851852,2139.62963
104790,3.695555556,20.14555556,612.3333333
104794,1.524,3.504,1110
104798,4.239642857,12.54535714,1577.52
104827,3.750909091,17.77090909,736.65
104829,3.94,23.93333333,588.5
104850,13.24625,27.7396875,1296.16129
104862,3.632857143,18.84642857,612.2307692
104870,5.219285714,20.77928571,833.5
104874,9.99244898,26.09081633,946.3255814
104880,5.256666667,18.93444444,943.1333333
104881,4.154,21.722,688.7
104903,5.171578947,15.29526316,968.2142857
104905,3.875,18.0078125,649.2
104906,13.85981818,30.10836364,1275.326531
104909,5.553448276,21.13482759,686.3333333
104930,3.352962963,10.73666667,859.7777778
104935,5.861764706,22.06941176,699.6875
104973,6.277647059,25.04941176,759.75
104988,2.420833333,11.48020833,591.6170213
104991,6.3871875,24.355625,930.5333333
104996,1.406666667,17.67444444,290.2222222
105006,14.47173077,33.82807692,1207.372549
105008,3.455,19.44928571,531.7142857
105012,5.860769231,26.0125641,711.3888889
105024,17.38674419,25.45325581,1568.414634
105027,6.093928571,22.96035714,915.1153846
105030,6.939411765,24.52176471,989.3529412
105033,3.026111111,20.39444444,504.4705882
105042,2.785,11.39615385,571.2608696
105043,8.667073171,23.93804878,1104.837838
105046,5.068958333,21.78458333,663.4634146
105048,7.806666667,24.83466667,1056.230769
105052,3.178196721,17.17655738,618.5
105055,1.398305085,17.87932203,275.6666667
105066,4.6,19.51,849
105071,7.645384615,18.79923077,2732.666667
105079,12.24052632,29.28578947,1241.75
105096,4.093478261,21.74108696,637.6511628
105099,6.23902439,21.17487805,843.6578947
105110,5.630294118,21.08529412,838.8666667
105122,3.859574468,21.88808511,689.2666667
105142,4.82,19.74142857,873.2
105146,9.225,27.18,1249
105147,5.326666667,18.71444444,717.4857143
105148,5.958227848,26.33531646,767.3684211
105151,8.726428571,28.17428571,857.9230769
105171,7.575882353,25.28352941,849.5294118
105188,2.2985,15.36925,457.7419355
105195,5.281764706,24.54078431,815.3296703
105206,7.562,23.83825,657.6410256
105235,0.65,16.03,145
105238,4.668125,19.20125,757.9
105251,6.433333333,27.11333333,1410.555556
105259,23.251125,32.9035,1890.958333
105269,3.85025,20.97025,729.6388889
105283,4.945384615,23.82615385,677.6538462
105295,6.173846154,27.32615385,724.1538462
105308,6.816557377,26.7852459,834.2280702
105311,0.77,2.977692308,870.5
105319,1.079117647,9.949705882,465.25
105322,3.926666667,25.70444444,498.2222222
105326,9.151875,26.309375,1088.733333
105335,4.134878049,20.02158537,690.278481
105363,2.884444444,17.81888889,520.08
105364,1.821724138,7.735172414,730.3461538
105367,4.208823529,25.16529412,535.0625
105369,0.443333333,2.651666667,700
105374,11.01085106,32.34914894,1059.911111
105377,5.77,22.43,931
105390,13.86666667,26.29333333,1738.5
105416,8.462,17.658,1262
105417,3.377916667,21.5125,533.5217391
105426,3.225,22.83875,497.6333333
105429,1.003333333,17.52,213.3333333
105436,1.18125,16.4975,262.6
105444,2.0308,12.3328,507.8333333
105447,5.282926829,23.36609756,647.3333333
105450,3.288780488,20.73365854,449.3684211
105451,7.273548387,24.08096774,991.3666667
105452,3.907142857,16.77571429,725.2
105469,8.482857143,20.3675,811.7777778
105482,4.972931034,24.06310345,659.6896552
105487,4.366153846,21.39384615,693.4545455
105488,10.10285714,30.32428571,1025.714286
105492,3.195625,18.350625,620.2666667
105493,4.996363636,26.22393939,606.625
105495,3.57125,22.405,546.2
105507,2.0925,19.1,411.8571429
105524,1.351333333,5.863333333,578.2142857
105545,7.857333333,18.94916667,1491.22807
105554,13.66642857,32.29214286,1068.785714
105558,2.104117647,14.55058824,545.1206897
105565,11.20954545,29.86590909,1127.428571
105568,1.401666667,12.2,331
105577,2.527826087,19.30246377,433.942029
105588,4.600588235,22.85676471,581.2352941
105593,5.950727273,25.36054545,692.0925926
105594,3.576666667,21.15416667,554.6521739
105607,5.05075,23.236,745.2894737
105608,10.06869565,34.10826087,849.7142857
105611,7.582702703,20.74459459,1133.916667
105621,6.111052632,28.57263158,706.8421053
105635,10.96681818,27.77181818,1231.761905
105637,4.913076923,23.17615385,742.5384615
105640,9.751785714,28.93428571,1049.230769
105642,3.711176471,19.83647059,664.7142857
105658,4.915666667,21.72966667,812.9655172
105659,15.57,18.46888889,1566.714286
105668,4.76962963,22.47888889,667.48
105680,5.659230769,24.31,738.3846154
105689,24.954,35.722,2098.666667
105690,3.72125,22.92333333,530.826087
105755,7.071354167,23.38270833,967.4842105
105758,3.019,18.46133333,568.6785714
105759,12.24666667,27.25166667,1628.181818
105771,3.303421053,12.43868421,851.0285714
105775,2.901190476,18.3152381,429.825
105778,12.49,31.05564103,1242.026316
105787,4.644285714,24.1147619,594.75
105791,2.5675,19.8075,468.25
105801,13.29064516,27.66290323,1420.703704
105820,3.551304348,23.99869565,505.173913
105840,8.010666667,29.05066667,841.8461538
