Longitude,Latitude,Speed(kilometer),Course(degrees),Number Of Satellites,HDOP,Altitude(meters),DD/MM/YY,HH:MM:SS,Distance(meters)
-084.533773,39.119661,2,168.00,5,2.00,182.00,1/9/2009,12:55:46,2
-084.533763,39.119650,2,138.00,5,2.00,182.00,1/9/2009,12:55:47,1
-084.533758,39.119638,0,138.00,6,1.87,181.00,1/9/2009,12:55:48,1
-084.533748,39.119635,0,138.00,6,2.00,180.00,1/9/2009,12:55:49,0
-084.533743,39.119621,0,138.00,6,2.00,180.00,1/9/2009,12:55:50,1
-084.533741,39.119611,0,138.00,6,2.00,179.00,1/9/2009,12:55:51,1
-084.533741,39.119598,2,174.00,6,1.87,180.00,1/9/2009,12:55:52,1
-084.533740,39.119593,0,174.00,6,2.00,179.00,1/9/2009,12:55:53,0
-084.533741,39.119588,0,174.00,6,2.00,179.00,1/9/2009,12:55:54,0
-084.533748,39.119588,2,274.00,7,1.86,179.00,1/9/2009,12:55:55,0
-084.533753,39.119578,2,208.00,7,1.86,179.00,1/9/2009,12:55:56,1
-084.533761,39.119573,0,232.00,7,1.80,179.00,1/9/2009,12:55:57,0
-084.533766,39.119570,2,176.00,7,1.80,179.00,1/9/2009,12:55:58,0
-084.533771,39.119556,6,198.00,6,1.86,179.00,1/9/2009,12:55:59,1
-084.533780,39.119546,6,198.00,6,1.86,179.00,1/9/2009,12:56:0,1
-084.533783,39.119546,4,190.00,6,2.00,180.00,1/9/2009,12:56:1,0
-084.533788,39.119541,4,192.00,6,2.00,180.00,1/9/2009,12:56:2,0
-084.533795,39.119541,4,190.00,6,2.00,181.00,1/9/2009,12:56:3,0
-084.533796,39.119558,0,190.00,6,2.00,181.00,1/9/2009,12:56:4,1
-084.533803,39.119585,0,190.00,6,1.86,181.00,1/9/2009,12:56:5,3
-084.533806,39.119593,0,190.00,6,2.80,181.00,1/9/2009,12:56:6,0
-084.533813,39.119598,0,190.00,6,2.00,181.00,1/9/2009,12:56:7,0
-084.533813,39.119613,0,190.00,6,1.86,181.00,1/9/2009,12:56:8,1
-084.533815,39.119618,0,190.00,6,1.86,181.00,1/9/2009,12:56:9,0
-084.533811,39.119618,2,156.00,6,1.86,181.00,1/9/2009,12:56:10,0
-084.533811,39.119618,0,166.00,6,1.86,180.00,1/9/2009,12:56:11,0
-084.533805,39.119618,2,178.00,6,1.86,180.00,1/9/2009,12:56:12,0
-084.533806,39.119613,0,220.00,6,1.86,180.00,1/9/2009,12:56:13,0
-084.533800,39.119623,0,220.00,6,1.86,179.00,1/9/2009,12:56:14,1
-084.533791,39.119636,4,30.00,6,1.86,179.00,1/9/2009,12:56:15,1
-084.533780,39.119663,4,18.00,7,1.79,179.00,1/9/2009,12:56:16,3
-084.533775,39.119668,0,18.00,7,1.79,179.00,1/9/2009,12:56:17,0
-084.533770,39.119685,0,18.00,7,1.79,179.00,1/9/2009,12:56:18,1
-084.533766,39.119691,0,18.00,7,1.79,178.00,1/9/2009,12:56:19,0
-084.533763,39.119700,0,18.00,7,1.79,178.00,1/9/2009,12:56:20,1
-084.533768,39.119711,2,336.00,7,1.79,179.00,1/9/2009,12:56:21,1
-084.533778,39.119708,0,290.00,7,1.79,179.00,1/9/2009,12:56:22,0
-084.533780,39.119713,0,290.00,7,1.79,179.00,1/9/2009,12:56:23,0
-084.533786,39.119706,2,212.00,7,1.79,179.00,1/9/2009,12:56:24,0
-084.533785,39.119703,2,198.00,7,1.79,179.00,1/9/2009,12:56:25,0
-084.533791,39.119683,4,214.00,7,1.79,179.00,1/9/2009,12:56:26,2
-084.533793,39.119670,2,174.00,7,1.79,178.00,1/9/2009,12:56:27,1
-084.533798,39.119660,2,208.00,7,1.79,178.00,1/9/2009,12:56:28,1
-084.533813,39.119625,9,202.00,7,1.79,177.00,1/9/2009,12:56:29,4
-084.533830,39.119583,11,202.00,7,1.80,177.00,1/9/2009,12:56:30,4
-084.533840,39.119555,7,198.00,7,1.80,177.00,1/9/2009,12:56:31,3
-084.533853,39.119528,6,192.00,7,1.79,177.00,1/9/2009,12:56:32,3
-084.533861,39.119506,6,190.00,7,1.79,177.00,1/9/2009,12:56:33,2
-084.533860,39.119505,0,190.00,7,1.79,177.00,1/9/2009,12:56:34,0
-084.533860,39.119511,0,190.00,7,1.79,177.00,1/9/2009,12:56:35,0
-084.533863,39.119510,0,190.00,7,1.79,177.00,1/9/2009,12:56:36,0
-084.533860,39.119513,2,44.00,7,1.78,176.00,1/9/2009,12:56:37,0
-084.533848,39.119521,2,54.00,7,1.78,176.00,1/9/2009,12:56:38,1
-084.533848,39.119521,0,12.00,7,1.78,176.00,1/9/2009,12:56:39,0
-084.533838,39.119546,2,6.00,7,1.79,176.00,1/9/2009,12:56:40,2
-084.533835,39.119566,4,10.00,7,1.79,176.00,1/9/2009,12:56:41,2
-084.533831,39.119580,2,40.00,6,1.85,175.00,1/9/2009,12:56:42,1
-084.533830,39.119598,2,26.00,6,1.85,175.00,1/9/2009,12:56:43,2
-084.533838,39.119588,0,26.00,6,1.85,175.00,1/9/2009,12:56:44,1
-084.533850,39.119573,0,26.00,6,1.85,175.00,1/9/2009,12:56:45,1
-084.533858,39.119563,0,26.00,6,1.85,174.00,1/9/2009,12:56:46,1
-084.533856,39.119571,0,26.00,6,1.85,174.00,1/9/2009,12:56:47,0
-084.533855,39.119580,0,26.00,6,1.85,174.00,1/9/2009,12:56:48,1
-084.533853,39.119593,4,20.00,6,1.85,174.00,1/9/2009,12:56:49,1
-084.533856,39.119598,0,20.00,6,1.85,174.00,1/9/2009,12:56:50,0
-084.533863,39.119601,0,20.00,6,1.85,174.00,1/9/2009,12:56:51,0
-084.533883,39.119573,4,224.00,6,1.85,174.00,1/9/2009,12:56:52,3
-084.533895,39.119550,7,206.00,6,1.85,173.00,1/9/2009,12:56:53,2
-084.533910,39.119521,7,206.00,6,1.85,174.00,1/9/2009,12:56:54,3
-084.533918,39.119503,7,202.00,6,1.85,173.00,1/9/2009,12:56:55,2
-084.533923,39.119485,4,200.00,6,1.85,174.00,1/9/2009,12:56:56,2
-084.533915,39.119481,4,160.00,6,1.85,174.00,1/9/2009,12:56:57,0
-084.533900,39.119493,0,160.00,6,1.85,174.00,1/9/2009,12:56:58,1
-084.533875,39.119525,0,160.00,6,1.85,174.00,1/9/2009,12:56:59,4
-084.533855,39.119550,6,34.00,6,1.85,174.00,1/9/2009,12:57:0,3
-084.533828,39.119593,11,22.00,6,1.85,173.00,1/9/2009,12:57:1,5
-084.533808,39.119638,13,20.00,6,1.85,173.00,1/9/2009,12:57:2,5
-084.533790,39.119678,13,20.00,6,1.85,173.00,1/9/2009,12:57:3,4
-084.533768,39.119738,17,18.00,6,1.85,172.00,1/9/2009,12:57:4,6
-084.533753,39.119781,15,18.00,6,1.85,171.00,1/9/2009,12:57:5,4
-084.533740,39.119810,11,20.00,6,1.85,170.00,1/9/2009,12:57:6,3
-084.533741,39.119808,0,20.00,6,1.85,171.00,1/9/2009,12:57:7,0
-084.533750,39.119803,0,20.00,6,1.85,171.00,1/9/2009,12:57:8,0
-084.533763,39.119788,0,20.00,6,1.85,170.00,1/9/2009,12:57:9,2
-084.533771,39.119775,2,20.00,6,1.85,170.00,1/9/2009,12:57:10,1
-084.533778,39.119773,0,20.00,6,1.85,170.00,1/9/2009,12:57:11,0
-084.533781,39.119771,4,20.00,6,1.85,170.00,1/9/2009,12:57:12,0
-084.533785,39.119761,0,20.00,6,1.85,170.00,1/9/2009,12:57:13,1
-084.533788,39.119746,0,20.00,6,1.85,170.00,1/9/2009,12:57:14,1
-084.533790,39.119726,2,166.00,6,1.85,171.00,1/9/2009,12:57:15,2
-084.533788,39.119713,0,154.00,6,1.85,171.00,1/9/2009,12:57:16,1
-084.533790,39.119705,2,200.00,5,7.97,171.00,1/9/2009,12:57:17,0
-084.533790,39.119705,2,214.00,6,1.84,171.00,1/9/2009,12:57:18,0
-084.533800,39.119681,2,190.00,6,1.84,171.00,1/9/2009,12:57:19,2
-084.533800,39.119673,2,202.00,5,7.99,171.00,1/9/2009,12:57:20,0
-084.533803,39.119668,0,202.00,5,7.99,171.00,1/9/2009,12:57:21,0
-084.533800,39.119658,0,202.00,5,8.00,171.00,1/9/2009,12:57:22,1
-084.533803,39.119643,4,212.00,5,8.10,171.00,1/9/2009,12:57:23,1
-084.533793,39.119660,0,212.00,6,1.84,171.00,1/9/2009,12:57:24,2
-084.533775,39.119688,0,212.00,6,1.84,171.00,1/9/2009,12:57:25,3
-084.533761,39.119698,0,212.00,6,1.84,171.00,1/9/2009,12:57:26,1
-084.533760,39.119698,0,212.00,5,8.30,171.00,1/9/2009,12:57:27,0
-084.533763,39.119686,0,212.00,5,8.40,171.00,1/9/2009,12:57:28,1
-084.533760,39.119686,0,212.00,6,5.62,172.00,1/9/2009,12:57:29,0
-084.533761,39.119675,0,212.00,6,5.61,172.00,1/9/2009,12:57:30,1
-084.533761,39.119673,2,222.00,6,5.61,172.00,1/9/2009,12:57:31,0
-084.533770,39.119658,2,220.00,5,8.70,172.00,1/9/2009,12:57:32,1
-084.533783,39.119635,4,208.00,5,8.70,173.00,1/9/2009,12:57:33,2
-084.533788,39.119620,4,188.00,5,8.80,173.00,1/9/2009,12:57:34,1
-084.533791,39.119606,2,186.00,5,8.80,173.00,1/9/2009,12:57:35,1
-084.533800,39.119591,6,194.00,5,8.90,173.00,1/9/2009,12:57:36,1
-084.533803,39.119595,6,208.00,5,8.10,173.00,1/9/2009,12:57:37,0
-084.533810,39.119581,6,188.00,5,8.10,173.00,1/9/2009,12:57:38,1
-084.533826,39.119541,6,186.00,5,8.11,173.00,1/9/2009,12:57:39,4
-084.533840,39.119510,6,204.00,5,8.11,173.00,1/9/2009,12:57:40,3
-084.533846,39.119493,7,208.00,5,8.12,173.00,1/9/2009,12:57:41,1
-084.533853,39.119483,4,206.00,5,9.73,173.00,1/9/2009,12:57:42,1
-084.533848,39.119496,4,216.00,5,8.14,172.00,1/9/2009,12:57:43,1
-084.533843,39.119513,4,222.00,5,8.14,172.00,1/9/2009,12:57:44,1
-084.533843,39.119530,4,220.00,5,8.15,172.00,1/9/2009,12:57:45,1
-084.533858,39.119515,2,206.00,5,8.15,172.00,1/9/2009,12:57:46,2
-084.533881,39.119480,2,194.00,5,8.16,172.00,1/9/2009,12:57:47,4
-084.533881,39.119486,2,164.00,5,8.17,172.00,1/9/2009,12:57:48,0
-084.533885,39.119480,0,164.00,5,8.17,172.00,1/9/2009,12:57:49,0
-084.533870,39.119491,2,76.00,5,8.18,172.00,1/9/2009,12:57:50,1
-084.533870,39.119486,2,184.00,5,8.19,172.00,1/9/2009,12:57:51,0
-084.533868,39.119476,4,174.00,5,8.20,172.00,1/9/2009,12:57:52,1
-084.533873,39.119461,0,174.00,5,8.20,171.00,1/9/2009,12:57:53,1
-084.533880,39.119461,0,174.00,5,8.21,171.00,1/9/2009,12:57:54,0
-084.533868,39.119480,2,50.00,5,8.22,171.00,1/9/2009,12:57:55,2
-084.533868,39.119475,2,194.00,5,8.22,170.00,1/9/2009,12:57:56,0
-084.533861,39.119493,0,210.00,5,8.23,170.00,1/9/2009,12:57:57,2
-084.533858,39.119500,2,210.00,5,8.23,170.00,1/9/2009,12:57:58,0
-084.533863,39.119483,6,202.00,5,8.24,170.00,1/9/2009,12:57:59,1
-084.533866,39.119476,2,212.00,5,8.24,170.00,1/9/2009,12:58:0,0
-084.533870,39.119478,2,238.00,5,8.25,169.00,1/9/2009,12:58:1,0
-084.533876,39.119478,2,322.00,6,5.60,169.00,1/9/2009,12:58:2,0
-084.533861,39.119521,4,338.00,6,5.60,169.00,1/9/2009,12:58:3,4
-084.533826,39.119608,6,352.00,6,5.60,168.00,1/9/2009,12:58:4,10
-084.533821,39.119621,0,352.00,6,5.63,168.00,1/9/2009,12:58:5,1
-084.533798,39.119665,0,352.00,6,5.63,168.00,1/9/2009,12:58:6,5
-084.533786,39.119673,2,168.00,6,5.60,168.00,1/9/2009,12:58:7,1
-084.533796,39.119658,0,168.00,6,5.59,167.00,1/9/2009,12:58:8,1
-084.533801,39.119648,0,194.00,6,5.59,167.00,1/9/2009,12:58:9,1
-084.533790,39.119663,0,216.00,6,5.59,167.00,1/9/2009,12:58:10,1
-084.533755,39.119736,0,216.00,6,5.59,167.00,1/9/2009,12:58:11,8
-084.533740,39.119750,0,216.00,6,5.59,167.00,1/9/2009,12:58:12,1
-084.533725,39.119763,2,40.00,6,5.59,167.00,1/9/2009,12:58:13,1
-084.533705,39.119813,4,352.00,7,1.21,166.00,1/9/2009,12:58:14,5
-084.533691,39.119850,0,352.00,7,5.62,167.00,1/9/2009,12:58:15,4
-084.533691,39.119850,0,352.00,7,1.21,167.00,1/9/2009,12:58:16,0
-084.533698,39.119830,2,24.00,7,1.21,166.00,1/9/2009,12:58:17,2
-084.533718,39.119785,2,28.00,7,1.21,166.00,1/9/2009,12:58:18,5
-084.533721,39.119790,4,318.00,7,1.21,166.00,1/9/2009,12:58:19,0
-084.533725,39.119796,0,318.00,7,1.21,165.00,1/9/2009,12:58:20,0
-084.533720,39.119808,0,318.00,7,1.21,165.00,1/9/2009,12:58:21,1
-084.533716,39.119811,2,32.00,7,1.21,164.00,1/9/2009,12:58:22,0
-084.533720,39.119811,2,266.00,8,0.98,164.00,1/9/2009,12:58:23,0
-084.533721,39.119820,2,340.00,8,0.98,164.00,1/9/2009,12:58:24,1
-084.533713,39.119835,4,4.00,8,0.98,163.00,1/9/2009,12:58:25,1
-084.533700,39.119853,2,54.00,8,0.99,163.00,1/9/2009,12:58:26,2
-084.533693,39.119866,2,22.00,8,0.98,162.00,1/9/2009,12:58:27,1
-084.533688,39.119878,0,352.00,8,0.98,162.00,1/9/2009,12:58:28,1
-084.533693,39.119886,2,256.00,8,0.99,163.00,1/9/2009,12:58:29,0
-084.533698,39.119891,2,250.00,8,0.98,162.00,1/9/2009,12:58:30,0
-084.533698,39.119901,2,234.00,8,0.98,162.00,1/9/2009,12:58:31,1
-084.533700,39.119908,2,248.00,8,0.98,162.00,1/9/2009,12:58:32,0
-084.533700,39.119908,2,270.00,8,0.98,162.00,1/9/2009,12:58:33,0
-084.533703,39.119938,4,324.00,8,0.98,162.00,1/9/2009,12:58:34,3
-084.533708,39.119943,0,324.00,7,1.21,162.00,1/9/2009,12:58:35,0
-084.533715,39.119948,0,324.00,7,1.21,162.00,1/9/2009,12:58:36,0
-084.533725,39.119943,0,324.00,7,1.21,161.00,1/9/2009,12:58:37,0
-084.533725,39.119948,0,324.00,8,0.99,162.00,1/9/2009,12:58:38,0
-084.533723,39.119948,0,324.00,8,0.99,162.00,1/9/2009,12:58:39,0
-084.533718,39.119961,2,350.00,8,0.99,162.00,1/9/2009,12:58:40,1
-084.533718,39.119961,4,8.00,8,0.99,162.00,1/9/2009,12:58:41,0
-084.533711,39.119991,4,352.00,7,1.21,162.00,1/9/2009,12:58:42,3
-084.533706,39.119998,2,20.00,7,1.50,162.00,1/9/2009,12:58:43,0
-084.533698,39.120006,2,10.00,7,1.30,163.00,1/9/2009,12:58:44,1
-084.533701,39.119998,0,10.00,7,1.30,163.00,1/9/2009,12:58:45,0
-084.533701,39.119996,0,10.00,8,0.99,163.00,1/9/2009,12:58:46,0
-084.533698,39.119995,2,48.00,7,1.21,163.00,1/9/2009,12:58:47,0
-084.533700,39.119985,0,48.00,6,1.10,163.00,1/9/2009,12:58:48,1
-084.533700,39.119985,0,48.00,7,1.30,163.00,1/9/2009,12:58:49,0
-084.533693,39.119970,2,162.00,8,0.99,163.00,1/9/2009,12:58:50,1
-084.533693,39.119968,2,212.00,7,1.21,163.00,1/9/2009,12:58:51,0
-084.533691,39.119966,0,194.00,7,1.21,163.00,1/9/2009,12:58:52,0
-084.533681,39.119975,2,16.00,7,1.21,164.00,1/9/2009,12:58:53,1
-084.533675,39.119983,2,22.00,7,1.21,164.00,1/9/2009,12:58:54,0
-084.533671,39.119986,2,14.00,7,1.21,164.00,1/9/2009,12:58:55,0
-084.533668,39.119983,0,14.00,7,1.21,164.00,1/9/2009,12:58:56,0
-084.533663,39.119983,0,14.00,7,1.21,163.00,1/9/2009,12:58:57,0
-084.533661,39.119980,0,14.00,7,1.21,163.00,1/9/2009,12:58:58,0
-084.533660,39.119985,0,14.00,7,1.21,163.00,1/9/2009,12:58:59,0
-084.533663,39.119993,2,304.00,7,1.21,163.00,1/9/2009,12:59:0,0
-084.533670,39.119991,2,306.00,7,1.21,163.00,1/9/2009,12:59:1,0
-084.533673,39.119988,0,306.00,6,1.35,163.00,1/9/2009,12:59:2,0
-084.533671,39.119985,0,306.00,6,1.35,163.00,1/9/2009,12:59:3,0
-084.533670,39.119978,0,306.00,6,1.35,163.00,1/9/2009,12:59:4,0
-084.533671,39.119970,2,216.00,6,1.35,162.00,1/9/2009,12:59:5,0
-084.533668,39.119965,0,216.00,6,1.35,162.00,1/9/2009,12:59:6,0
-084.533660,39.119958,0,216.00,6,1.35,162.00,1/9/2009,12:59:7,1
-084.533651,39.119958,0,216.00,6,1.35,162.00,1/9/2009,12:59:8,0
-084.533646,39.119961,0,216.00,6,1.42,162.00,1/9/2009,12:59:9,0
-084.533651,39.119955,0,196.00,6,1.35,161.00,1/9/2009,12:59:10,0
-084.533646,39.119956,0,196.00,6,1.35,161.00,1/9/2009,12:59:11,0
-084.533648,39.119958,0,196.00,6,1.35,161.00,1/9/2009,12:59:12,0
-084.533653,39.119953,0,316.00,6,1.42,162.00,1/9/2009,12:59:13,0
-084.533655,39.119955,0,26.00,6,1.35,162.00,1/9/2009,12:59:14,0
-084.533655,39.119955,0,26.00,6,1.35,162.00,1/9/2009,12:59:15,0
-084.533655,39.119958,0,26.00,6,1.35,162.00,1/9/2009,12:59:16,0
-084.533651,39.119961,0,8.00,6,1.35,162.00,1/9/2009,12:59:17,0
-084.533651,39.119961,0,18.00,6,1.42,162.00,1/9/2009,12:59:18,0
-084.533656,39.119961,0,350.00,6,1.35,162.00,1/9/2009,12:59:19,0
-084.533656,39.119966,0,300.00,6,1.42,162.00,1/9/2009,12:59:20,0
-084.533655,39.119968,0,300.00,6,1.35,162.00,1/9/2009,12:59:21,0
-084.533650,39.119975,2,26.00,6,1.35,162.00,1/9/2009,12:59:22,0
-084.533645,39.119981,2,26.00,6,1.35,162.00,1/9/2009,12:59:23,0
-084.533646,39.119976,0,26.00,6,1.35,162.00,1/9/2009,12:59:24,0
-084.533643,39.119976,0,26.00,6,1.35,162.00,1/9/2009,12:59:25,0
-084.533638,39.119971,0,26.00,6,1.36,163.00,1/9/2009,12:59:26,0
-084.533640,39.119968,2,284.00,6,1.36,163.00,1/9/2009,12:59:27,0
-084.533640,39.119968,0,284.00,6,1.36,163.00,1/9/2009,12:59:28,0
-084.533640,39.119968,0,284.00,6,1.36,163.00,1/9/2009,12:59:29,0
-084.533638,39.119975,0,284.00,6,1.36,163.00,1/9/2009,12:59:30,0
-084.533636,39.119978,0,284.00,6,1.36,163.00,1/9/2009,12:59:31,0
-084.533638,39.119980,0,82.00,6,1.36,163.00,1/9/2009,12:59:32,0
-084.533638,39.119975,0,82.00,6,1.36,163.00,1/9/2009,12:59:33,0
-084.533638,39.119975,0,82.00,6,1.36,164.00,1/9/2009,12:59:34,0
-084.533635,39.119971,0,132.00,6,1.35,164.00,1/9/2009,12:59:35,0
-084.533643,39.119958,0,216.00,6,1.36,164.00,1/9/2009,12:59:36,1
-084.533636,39.119960,0,114.00,6,1.36,164.00,1/9/2009,12:59:37,0
-084.533631,39.119963,2,74.00,6,1.36,164.00,1/9/2009,12:59:38,0
-084.533625,39.119961,0,74.00,6,1.36,164.00,1/9/2009,12:59:39,0
-084.533625,39.119960,0,74.00,6,1.36,164.00,1/9/2009,12:59:40,0
-084.533628,39.119948,0,214.00,6,1.36,164.00,1/9/2009,12:59:41,1
-084.533628,39.119946,0,214.00,6,1.36,164.00,1/9/2009,12:59:42,0
-084.533628,39.119946,2,16.00,6,1.36,165.00,1/9/2009,12:59:43,0
-084.533623,39.119953,2,18.00,6,1.36,165.00,1/9/2009,12:59:44,0
-084.533628,39.119948,0,18.00,6,1.36,165.00,1/9/2009,12:59:45,0
-084.533630,39.119945,0,18.00,6,1.36,165.00,1/9/2009,12:59:46,0
-084.533636,39.119943,0,18.00,6,1.42,165.00,1/9/2009,12:59:47,0
-084.533638,39.119945,0,18.00,6,1.36,166.00,1/9/2009,12:59:48,0
-084.533638,39.119945,0,88.00,6,1.36,166.00,1/9/2009,12:59:49,0
-084.533640,39.119938,0,88.00,6,1.36,166.00,1/9/2009,12:59:50,0
-084.533640,39.119940,2,312.00,6,1.42,166.00,1/9/2009,12:59:51,0
-084.533635,39.119940,0,98.00,6,1.36,167.00,1/9/2009,12:59:52,0
-084.533640,39.119930,2,166.00,6,1.36,167.00,1/9/2009,12:59:53,1
-084.533643,39.119921,0,166.00,6,1.36,167.00,1/9/2009,12:59:54,1
-084.533645,39.119920,0,166.00,6,1.36,167.00,1/9/2009,12:59:55,0
-084.533646,39.119923,0,24.00,6,1.36,167.00,1/9/2009,12:59:56,0
-084.533650,39.119925,0,72.00,6,1.36,167.00,1/9/2009,12:59:57,0
-084.533646,39.119926,0,110.00,6,1.36,168.00,1/9/2009,12:59:58,0
-084.533650,39.119928,0,110.00,6,1.36,168.00,1/9/2009,12:59:59,0
-084.533653,39.119925,0,122.00,6,1.36,168.00,1/9/2009,13:0:0,0
-084.533656,39.119928,0,32.00,6,1.36,168.00,1/9/2009,13:0:1,0
-084.533656,39.119935,0,32.00,6,1.36,168.00,1/9/2009,13:0:2,0
-084.533656,39.119938,0,32.00,6,1.36,168.00,1/9/2009,13:0:3,0
-084.533658,39.119936,0,198.00,6,1.36,168.00,1/9/2009,13:0:4,0
-084.533658,39.119940,0,198.00,6,1.36,168.00,1/9/2009,13:0:5,0
-084.533670,39.119936,0,198.00,6,1.36,168.00,1/9/2009,13:0:6,1
-084.533676,39.119935,0,198.00,6,1.36,168.00,1/9/2009,13:0:7,0
-084.533676,39.119935,0,172.00,6,1.36,168.00,1/9/2009,13:0:8,0
-084.533683,39.119930,2,214.00,6,1.36,168.00,1/9/2009,13:0:9,0
-084.533691,39.119925,0,250.00,6,1.36,168.00,1/9/2009,13:0:10,0
-084.533695,39.119916,0,192.00,6,1.36,168.00,1/9/2009,13:0:11,1
-084.533698,39.119913,2,214.00,6,1.36,168.00,1/9/2009,13:0:12,0
-084.533690,39.119916,0,22.00,6,1.36,168.00,1/9/2009,13:0:13,0
-084.533691,39.119916,0,22.00,6,1.36,167.00,1/9/2009,13:0:14,0
-084.533685,39.119918,2,36.00,6,1.36,167.00,1/9/2009,13:0:15,0
-084.533683,39.119918,2,30.00,6,1.36,167.00,1/9/2009,13:0:16,0
-084.533698,39.119916,0,30.00,6,1.36,167.00,1/9/2009,13:0:17,1
-084.533695,39.119916,0,136.00,6,1.36,167.00,1/9/2009,13:0:18,0
-084.533688,39.119923,0,62.00,6,1.36,167.00,1/9/2009,13:0:19,0
-084.533686,39.119926,0,62.00,6,1.36,167.00,1/9/2009,13:0:20,0
-084.533683,39.119926,0,116.00,6,1.36,167.00,1/9/2009,13:0:21,0
-084.533680,39.119925,0,116.00,6,1.36,166.00,1/9/2009,13:0:22,0
-084.533680,39.119925,0,116.00,6,1.36,166.00,1/9/2009,13:0:23,0
-084.533680,39.119930,0,116.00,6,1.36,166.00,1/9/2009,13:0:24,0
-084.533675,39.119938,0,116.00,6,1.36,166.00,1/9/2009,13:0:25,0
-084.533673,39.119938,0,116.00,6,1.36,166.00,1/9/2009,13:0:26,0
-084.533673,39.119938,0,116.00,6,1.36,166.00,1/9/2009,13:0:27,0
-084.533670,39.119940,0,116.00,6,1.36,166.00,1/9/2009,13:0:28,0
-084.533668,39.119940,0,116.00,6,1.36,166.00,1/9/2009,13:0:29,0
-084.533668,39.119941,0,116.00,6,1.36,166.00,1/9/2009,13:0:30,0
-084.533666,39.119941,0,16.00,6,1.36,166.00,1/9/2009,13:0:31,0
-084.533663,39.119940,0,16.00,6,1.36,166.00,1/9/2009,13:0:32,0
-084.533666,39.119936,0,16.00,6,1.36,166.00,1/9/2009,13:0:33,0
-084.533665,39.119935,0,16.00,6,1.36,166.00,1/9/2009,13:0:34,0
-084.533666,39.119936,0,16.00,6,1.36,166.00,1/9/2009,13:0:35,0
-084.533666,39.119938,0,16.00,6,1.36,166.00,1/9/2009,13:0:36,0
-084.533668,39.119940,0,16.00,6,1.42,166.00,1/9/2009,13:0:37,0
-084.533666,39.119940,0,16.00,6,1.42,166.00,1/9/2009,13:0:38,0
-084.533666,39.119940,0,16.00,6,1.36,166.00,1/9/2009,13:0:39,0
-084.533665,39.119940,0,16.00,6,1.36,166.00,1/9/2009,13:0:40,0
-084.533660,39.119938,0,16.00,6,1.36,166.00,1/9/2009,13:0:41,0
-084.533658,39.119936,0,16.00,6,1.36,166.00,1/9/2009,13:0:42,0
-084.533658,39.119936,0,16.00,6,1.36,166.00,1/9/2009,13:0:43,0
-084.533656,39.119936,0,16.00,6,1.36,166.00,1/9/2009,13:0:44,0
-084.533663,39.119930,0,16.00,6,1.36,165.00,1/9/2009,13:0:45,0
-084.533663,39.119930,0,190.00,6,1.36,165.00,1/9/2009,13:0:46,0
-084.533681,39.119888,0,190.00,6,1.36,165.00,1/9/2009,13:0:47,4
-084.533700,39.119858,0,218.00,6,1.36,164.00,1/9/2009,13:0:48,3
-084.533706,39.119836,0,218.00,6,1.36,163.00,1/9/2009,13:0:49,2
-084.533721,39.119821,0,218.00,6,1.36,163.00,1/9/2009,13:0:50,2
-084.533731,39.119796,0,196.00,6,1.36,163.00,1/9/2009,13:0:51,2
-084.533736,39.119778,0,176.00,6,1.36,163.00,1/9/2009,13:0:52,2
-084.533736,39.119778,0,180.00,6,1.36,162.00,1/9/2009,13:0:53,0
-084.533750,39.119750,0,200.00,6,1.36,162.00,1/9/2009,13:0:54,3
-084.533750,39.119743,0,200.00,6,1.36,162.00,1/9/2009,13:0:55,0
-084.533751,39.119735,0,200.00,6,1.36,162.00,1/9/2009,13:0:56,0
-084.533760,39.119725,0,192.00,6,1.36,162.00,1/9/2009,13:0:57,1
-085.830748,46.130878,48,232.00,4,2.36,-775.00,1/9/2009,13:39:38,788450
-085.832258,46.130075,46,234.00,4,2.93,-767.00,1/9/2009,13:39:39,146
-085.833776,46.129283,46,234.00,4,2.93,-762.00,1/9/2009,13:39:40,146
-085.835310,46.128510,46,234.00,4,2.93,-757.00,1/9/2009,13:39:41,146
-085.836861,46.127740,46,234.00,4,2.93,-760.00,1/9/2009,13:39:42,147
-085.838403,46.126955,48,234.00,4,2.93,-756.00,1/9/2009,13:39:43,147
-085.839931,46.126186,46,234.00,4,2.93,-747.00,1/9/2009,13:39:44,145
-085.994893,46.042231,9,226.00,4,2.49,-454.00,1/9/2009,13:41:32,15183
-085.996168,46.041410,7,226.00,4,2.48,-493.00,1/9/2009,13:41:33,134
-085.997653,46.040673,7,228.00,4,2.48,-455.00,1/9/2009,13:41:34,140
-086.016241,46.029665,6,226.00,4,2.91,-657.00,1/9/2009,13:41:48,1887
-086.018923,46.028165,2,228.00,4,2.91,-725.00,1/9/2009,13:41:50,265
-086.020231,46.027381,2,228.00,4,2.91,-756.00,1/9/2009,13:41:51,133
-084.533911,39.119530,0,160.00,5,1.59,149.00,1/9/2009,17:33:4,777493
-084.533798,39.119540,0,160.00,5,1.59,134.00,1/9/2009,17:33:5,9
-084.533816,39.119548,0,160.00,5,1.34,142.00,1/9/2009,17:33:6,1
-084.533866,39.119555,0,160.00,5,1.34,150.00,1/9/2009,17:33:7,4
-084.533866,39.119573,0,160.00,5,1.34,153.00,1/9/2009,17:33:8,2
-084.533868,39.119580,0,160.00,5,1.34,153.00,1/9/2009,17:33:9,0
