Longitude,Latitude,Speed(kilometer),Course(degrees),Number Of Satellites,HDOP,Altitude(meters),DD/MM/YY,HH:MM:SS,Distance(meters)
-084.560613,39.093680,61,38.00,8,1.70,155.00,15/9/2009,12:11:1,17
-084.560475,39.093803,65,40.00,8,1.70,155.00,15/9/2009,12:11:2,18
-084.560331,39.093930,67,40.00,8,1.70,154.00,15/9/2009,12:11:3,18
-084.560180,39.094058,69,42.00,8,1.70,155.00,15/9/2009,12:11:4,19
-084.560025,39.094188,70,42.00,8,1.70,155.00,15/9/2009,12:11:5,19
-084.559871,39.094321,70,42.00,8,1.70,155.00,15/9/2009,12:11:6,19
-084.559716,39.094460,70,40.00,8,1.70,155.00,15/9/2009,12:11:7,20
-084.559565,39.094596,70,40.00,8,1.70,155.00,15/9/2009,12:11:8,19
-084.559418,39.094730,70,40.00,8,1.70,155.00,15/9/2009,12:11:9,19
-084.559418,39.094730,70,40.00,8,1.70,155.00,15/9/2009,12:11:10,0
-084.559128,39.095006,70,36.00,8,1.70,155.00,15/9/2009,12:11:11,39
-084.558990,39.095150,70,36.00,8,1.70,155.00,15/9/2009,12:11:12,19
-084.558858,39.095295,70,34.00,8,1.70,155.00,15/9/2009,12:11:13,19
-084.558726,39.095438,70,34.00,8,1.70,155.00,15/9/2009,12:11:14,19
-084.558596,39.095586,70,34.00,8,1.70,155.00,15/9/2009,12:11:15,19
-084.558475,39.095735,70,32.00,8,1.70,155.00,15/9/2009,12:11:16,19
-084.558358,39.095885,69,30.00,8,1.70,155.00,15/9/2009,12:11:17,19
-084.558251,39.096033,67,28.00,8,1.70,154.00,15/9/2009,12:11:18,18
-084.558150,39.096185,67,26.00,8,1.70,154.00,15/9/2009,12:11:19,19
-084.558050,39.096333,67,26.00,8,1.70,154.00,15/9/2009,12:11:20,18
-084.557950,39.096485,69,28.00,8,1.10,154.00,15/9/2009,12:11:21,18
-084.557846,39.096633,69,28.00,8,1.10,154.00,15/9/2009,12:11:22,18
-084.557740,39.096776,67,30.00,8,1.10,153.00,15/9/2009,12:11:23,18
-084.557626,39.096923,69,30.00,8,1.70,153.00,15/9/2009,12:11:24,19
-084.557506,39.097068,69,32.00,8,1.70,152.00,15/9/2009,12:11:25,19
-084.557383,39.097211,69,34.00,8,1.70,152.00,15/9/2009,12:11:26,19
-084.557253,39.097350,69,36.00,8,1.70,152.00,15/9/2009,12:11:27,19
-084.557120,39.097490,70,36.00,8,1.70,151.00,15/9/2009,12:11:28,19
-084.556981,39.097625,69,38.00,8,1.70,151.00,15/9/2009,12:11:29,19
-084.556836,39.097756,69,38.00,8,1.70,151.00,15/9/2009,12:11:30,19
-084.556686,39.097885,69,40.00,8,1.70,151.00,15/9/2009,12:11:31,19
-084.556535,39.098015,69,40.00,8,1.70,152.00,15/9/2009,12:11:32,19
-084.556385,39.098143,69,40.00,8,1.70,152.00,15/9/2009,12:11:33,19
-084.556236,39.098273,69,40.00,8,1.70,153.00,15/9/2009,12:11:34,19
-084.556091,39.098396,67,40.00,8,1.70,153.00,15/9/2009,12:11:35,18
-084.555948,39.098521,67,40.00,8,1.70,153.00,15/9/2009,12:11:36,18
-084.555948,39.098521,67,40.00,8,1.70,153.00,15/9/2009,12:11:37,0
-084.555663,39.098766,65,42.00,8,1.70,153.00,15/9/2009,12:11:38,36
-084.555531,39.098886,61,40.00,8,1.70,154.00,15/9/2009,12:11:39,17
-084.555408,39.099001,59,40.00,8,1.70,154.00,15/9/2009,12:11:40,16
-084.555408,39.099001,56,42.00,8,1.70,153.00,15/9/2009,12:11:41,0
-084.555161,39.099210,54,42.00,8,1.70,154.00,15/9/2009,12:11:42,31
-084.555046,39.099310,54,42.00,8,1.70,154.00,15/9/2009,12:11:43,14
-084.554928,39.099410,54,42.00,8,1.70,153.00,15/9/2009,12:11:44,15
-084.554808,39.099505,52,42.00,8,1.70,153.00,15/9/2009,12:11:45,14
-084.554696,39.099606,52,40.00,8,1.70,153.00,15/9/2009,12:11:46,14
-084.554586,39.099698,48,40.00,8,1.70,153.00,15/9/2009,12:11:47,13
-084.554483,39.099776,43,44.00,8,1.70,153.00,15/9/2009,12:11:48,12
-084.554390,39.099850,41,44.00,8,1.70,153.00,15/9/2009,12:11:49,11
-084.554301,39.099925,41,40.00,8,1.70,153.00,15/9/2009,12:11:50,11
-084.554216,39.100001,39,40.00,8,1.70,153.00,15/9/2009,12:11:51,11
-084.554131,39.100070,39,44.00,8,1.70,154.00,15/9/2009,12:11:52,10
-084.554050,39.100140,37,40.00,8,1.70,153.00,15/9/2009,12:11:53,10
-084.553966,39.100203,35,46.00,8,1.70,154.00,15/9/2009,12:11:54,10
-084.553893,39.100256,30,46.00,8,1.70,154.00,15/9/2009,12:11:55,8
-084.553836,39.100306,22,44.00,8,1.70,153.00,15/9/2009,12:11:56,7
-084.553795,39.100345,17,40.00,8,1.70,153.00,15/9/2009,12:11:57,5
-084.553763,39.100380,13,32.00,8,1.18,153.00,15/9/2009,12:11:58,4
-084.553763,39.100380,7,48.00,8,1.70,154.00,15/9/2009,12:11:59,0
-084.553730,39.100406,4,42.00,7,1.18,154.00,15/9/2009,12:12:0,4
-084.553723,39.100411,2,42.00,7,1.18,154.00,15/9/2009,12:12:1,0
-084.553716,39.100410,0,44.00,7,1.18,154.00,15/9/2009,12:12:2,0
-084.553718,39.100408,0,44.00,7,1.18,155.00,15/9/2009,12:12:3,0
-084.553720,39.100408,0,44.00,7,1.18,155.00,15/9/2009,12:12:4,0
-084.553720,39.100408,0,44.00,7,1.18,155.00,15/9/2009,12:12:5,0
-084.553720,39.100408,0,44.00,7,1.18,155.00,15/9/2009,12:12:6,0
-084.553720,39.100408,0,44.00,8,1.70,155.00,15/9/2009,12:12:7,0
-084.553720,39.100408,0,44.00,8,1.70,155.00,15/9/2009,12:12:8,0
-084.553720,39.100408,9,44.00,8,1.18,155.00,15/9/2009,12:12:9,0
-084.553690,39.100431,15,44.00,7,0.85,155.00,15/9/2009,12:12:10,3
-084.553646,39.100465,20,44.00,7,1.18,155.00,15/9/2009,12:12:11,5
-084.553593,39.100506,24,44.00,7,1.18,154.00,15/9/2009,12:12:12,6
-084.553530,39.100558,30,44.00,7,1.18,155.00,15/9/2009,12:12:13,7
-084.553453,39.100616,35,44.00,7,1.18,154.00,15/9/2009,12:12:14,9
-084.553365,39.100688,41,42.00,7,1.18,154.00,15/9/2009,12:12:15,11
-084.553261,39.100765,44,46.00,7,1.18,155.00,15/9/2009,12:12:16,12
-084.553150,39.100848,46,46.00,7,1.18,155.00,15/9/2009,12:12:17,13
-084.553028,39.100931,50,48.00,7,1.18,155.00,15/9/2009,12:12:18,13
-084.552891,39.101015,54,52.00,7,1.18,155.00,15/9/2009,12:12:19,15
-084.552891,39.101096,56,54.00,7,1.18,155.00,15/9/2009,12:12:20,9
-084.552588,39.101171,57,60.00,7,1.18,155.00,15/9/2009,12:12:21,27
-084.552420,39.101248,59,60.00,7,1.18,154.00,15/9/2009,12:12:22,16
-084.552251,39.101320,59,60.00,7,1.18,154.00,15/9/2009,12:12:23,16
-084.552085,39.101391,57,60.00,8,1.70,154.00,15/9/2009,12:12:24,16
-084.551921,39.101456,56,60.00,8,1.70,154.00,15/9/2009,12:12:25,15
-084.551768,39.101510,52,64.00,8,1.70,153.00,15/9/2009,12:12:26,14
-084.551618,39.101568,52,64.00,8,1.70,153.00,15/9/2009,12:12:27,14
-084.551468,39.101626,52,64.00,8,1.70,152.00,15/9/2009,12:12:28,14
-084.551330,39.101690,50,62.00,8,1.70,152.00,15/9/2009,12:12:29,13
-084.551190,39.101740,48,66.00,8,1.70,152.00,15/9/2009,12:12:30,13
-084.551040,39.101773,50,76.00,8,1.70,152.00,15/9/2009,12:12:31,13
-084.551040,39.101796,52,80.00,8,1.70,152.00,15/9/2009,12:12:32,2
-084.550685,39.101818,56,82.00,8,1.70,152.00,15/9/2009,12:12:33,30
-084.550470,39.101846,63,80.00,7,1.10,152.00,15/9/2009,12:12:34,18
-084.550251,39.101865,65,82.00,7,1.10,152.00,15/9/2009,12:12:35,18
-084.550025,39.101886,67,82.00,7,1.10,152.00,15/9/2009,12:12:36,19
-084.549801,39.101905,67,82.00,7,1.10,151.00,15/9/2009,12:12:37,19
-084.549565,39.101928,70,82.00,7,1.10,151.00,15/9/2009,12:12:38,20
-084.549328,39.101945,72,84.00,7,1.10,151.00,15/9/2009,12:12:39,20
-084.549093,39.101973,70,80.00,7,1.10,151.00,15/9/2009,12:12:40,20
-084.549093,39.102000,69,80.00,7,1.10,151.00,15/9/2009,12:12:41,3
-084.548626,39.102025,72,82.00,7,1.10,151.00,15/9/2009,12:12:42,40
-084.548390,39.102051,72,82.00,7,1.10,150.00,15/9/2009,12:12:43,20
-084.548160,39.102061,70,86.00,7,1.10,150.00,15/9/2009,12:12:44,19
-084.547906,39.102061,76,88.00,7,1.10,150.00,15/9/2009,12:12:45,21
-084.547661,39.102046,76,92.00,8,1.70,149.00,15/9/2009,12:12:46,21
-084.547396,39.102031,78,92.00,8,1.70,149.00,15/9/2009,12:12:47,22
-084.547130,39.102023,78,92.00,7,1.18,149.00,15/9/2009,12:12:48,22
-084.546855,39.102013,80,92.00,7,1.18,149.00,15/9/2009,12:12:49,23
-084.546588,39.101991,78,94.00,7,1.18,149.00,15/9/2009,12:12:50,23
-084.546325,39.101975,78,94.00,7,1.18,149.00,15/9/2009,12:12:51,22
-084.546065,39.101941,80,98.00,7,1.18,149.00,15/9/2009,12:12:52,22
-084.546065,39.101941,81,100.00,7,1.18,150.00,15/9/2009,12:12:53,0
-084.545545,39.101830,81,106.00,7,1.18,150.00,15/9/2009,12:12:54,46
-084.545288,39.101763,83,108.00,8,1.70,150.00,15/9/2009,12:12:55,23
-084.545035,39.101691,81,108.00,8,1.70,151.00,15/9/2009,12:12:56,23
-084.544781,39.101623,81,108.00,8,1.70,152.00,15/9/2009,12:12:57,23
-084.544521,39.101545,85,110.00,8,1.70,153.00,15/9/2009,12:12:58,24
-084.544258,39.101471,85,108.00,8,1.70,153.00,15/9/2009,12:12:59,24
-084.543993,39.101398,85,108.00,8,1.70,154.00,15/9/2009,12:13:0,24
-084.543720,39.101326,85,106.00,8,1.70,154.00,15/9/2009,12:13:1,24
-084.543445,39.101251,89,108.00,8,1.70,154.00,15/9/2009,12:13:2,25
-084.543158,39.101178,89,106.00,8,1.70,154.00,15/9/2009,12:13:3,26
-084.542875,39.101113,89,106.00,8,1.70,155.00,15/9/2009,12:13:4,25
-084.542583,39.101058,91,102.00,8,1.70,154.00,15/9/2009,12:13:5,25
-084.542283,39.101015,91,100.00,8,1.70,154.00,15/9/2009,12:13:6,26
-084.541983,39.100980,93,98.00,8,1.70,153.00,15/9/2009,12:13:7,26
-084.541670,39.100953,94,96.00,8,1.70,153.00,15/9/2009,12:13:8,27
-084.541368,39.100915,96,98.00,8,1.70,152.00,15/9/2009,12:13:9,26
-084.541056,39.100876,98,98.00,8,1.70,152.00,15/9/2009,12:13:10,27
-084.541056,39.100850,98,96.00,8,1.70,151.00,15/9/2009,12:13:11,2
-084.540736,39.100850,100,94.00,8,1.70,151.00,15/9/2009,12:13:12,27
-084.540085,39.100813,100,94.00,8,1.70,151.00,15/9/2009,12:13:13,56
-084.539758,39.100800,100,92.00,8,1.70,151.00,15/9/2009,12:13:14,28
-084.539426,39.100781,102,94.00,7,1.18,151.00,15/9/2009,12:13:15,28
-084.539426,39.100781,102,94.00,7,1.18,151.00,15/9/2009,12:13:16,0
-084.538770,39.100740,102,94.00,7,1.19,150.00,15/9/2009,12:13:17,56
-084.538448,39.100718,100,94.00,7,1.19,150.00,15/9/2009,12:13:18,27
-084.538126,39.100700,100,94.00,7,1.19,151.00,15/9/2009,12:13:19,27
-084.537808,39.100693,98,90.00,7,1.18,151.00,15/9/2009,12:13:20,27
-084.537485,39.100685,98,90.00,7,1.19,151.00,15/9/2009,12:13:21,27
-084.537166,39.100676,98,90.00,7,1.19,152.00,15/9/2009,12:13:22,27
-084.536848,39.100666,98,90.00,7,1.19,152.00,15/9/2009,12:13:23,27
-084.536528,39.100668,96,88.00,7,1.19,153.00,15/9/2009,12:13:24,27
-084.536203,39.100670,98,88.00,7,1.19,154.00,15/9/2009,12:13:25,27
-084.535883,39.100671,98,88.00,7,1.19,154.00,15/9/2009,12:13:26,27
-084.535565,39.100673,98,88.00,7,1.19,155.00,15/9/2009,12:13:27,27
-084.535243,39.100673,100,90.00,8,1.70,155.00,15/9/2009,12:13:28,27
-084.534923,39.100671,98,90.00,8,1.70,156.00,15/9/2009,12:13:29,27
-084.534610,39.100658,98,92.00,8,1.70,156.00,15/9/2009,12:13:30,26
-084.534291,39.100646,98,92.00,8,1.70,157.00,15/9/2009,12:13:31,27
-084.533971,39.100635,100,92.00,8,1.70,157.00,15/9/2009,12:13:32,27
-084.533650,39.100621,100,92.00,8,1.70,157.00,15/9/2009,12:13:33,27
-084.533328,39.100605,100,92.00,8,1.70,158.00,15/9/2009,12:13:34,27
-084.533006,39.100585,100,94.00,8,1.70,158.00,15/9/2009,12:13:35,27
-084.532691,39.100573,98,92.00,7,1.19,159.00,15/9/2009,12:13:36,27
-084.532385,39.100556,94,92.00,7,1.19,159.00,15/9/2009,12:13:37,26
-084.532080,39.100541,96,92.00,7,1.19,159.00,15/9/2009,12:13:38,26
-084.531780,39.100526,93,92.00,7,1.19,160.00,15/9/2009,12:13:39,25
-084.531473,39.100518,94,90.00,7,1.19,160.00,15/9/2009,12:13:40,26
-084.531166,39.100515,93,90.00,7,1.19,161.00,15/9/2009,12:13:41,26
-084.530860,39.100518,94,88.00,7,1.19,161.00,15/9/2009,12:13:42,26
-084.530558,39.100528,94,86.00,8,1.70,161.00,15/9/2009,12:13:43,25
-084.530253,39.100550,94,84.00,8,1.70,161.00,15/9/2009,12:13:44,26
-084.529946,39.100575,94,84.00,8,1.70,161.00,15/9/2009,12:13:45,26
-084.529643,39.100596,94,84.00,8,1.70,161.00,15/9/2009,12:13:46,26
-084.529336,39.100611,93,86.00,8,1.70,160.00,15/9/2009,12:13:47,26
-084.529028,39.100643,94,82.00,8,1.70,160.00,15/9/2009,12:13:48,26
-084.528711,39.100685,96,80.00,7,1.19,159.00,15/9/2009,12:13:49,27
-084.528396,39.100731,98,80.00,7,1.19,159.00,15/9/2009,12:13:50,27
-084.528081,39.100775,98,80.00,7,1.19,160.00,15/9/2009,12:13:51,27
-084.527775,39.100816,94,78.00,7,1.19,160.00,15/9/2009,12:13:52,26
-084.527466,39.100868,96,78.00,7,1.19,160.00,15/9/2009,12:13:53,27
-084.527165,39.100908,93,78.00,7,1.19,160.00,15/9/2009,12:13:54,26
-084.526870,39.100948,93,80.00,7,1.19,161.00,15/9/2009,12:13:55,25
-084.526580,39.100995,91,78.00,7,1.19,162.00,15/9/2009,12:13:56,25
-084.526286,39.101045,91,78.00,7,1.19,162.00,15/9/2009,12:13:57,25
-084.525991,39.101095,93,78.00,7,1.19,163.00,15/9/2009,12:13:58,25
-084.525701,39.101145,91,76.00,7,1.19,164.00,15/9/2009,12:13:59,25
-084.525701,39.101145,89,76.00,7,1.19,165.00,15/9/2009,12:14:0,0
-084.525140,39.101240,87,76.00,7,1.19,166.00,15/9/2009,12:14:1,49
-084.524865,39.101283,85,78.00,7,1.19,167.00,15/9/2009,12:14:2,24
-084.524595,39.101325,83,78.00,8,1.70,168.00,15/9/2009,12:14:3,23
-084.524330,39.101365,83,78.00,8,1.70,168.00,15/9/2009,12:14:4,23
-084.524065,39.101410,81,78.00,8,1.70,168.00,15/9/2009,12:14:5,23
-084.524065,39.101410,80,80.00,8,1.70,169.00,15/9/2009,12:14:6,0
-084.523560,39.101458,78,84.00,8,1.70,170.00,15/9/2009,12:14:7,43
-084.523318,39.101461,74,86.00,8,1.70,169.00,15/9/2009,12:14:8,20
-084.523086,39.101463,72,88.00,8,1.70,169.00,15/9/2009,12:14:9,19
-084.522868,39.101445,69,96.00,8,1.70,169.00,15/9/2009,12:14:10,18
-084.522668,39.101403,65,102.00,8,1.70,169.00,15/9/2009,12:14:11,17
-084.522485,39.101331,63,114.00,8,1.70,169.00,15/9/2009,12:14:12,17
-084.522333,39.101213,63,128.00,8,1.70,168.00,15/9/2009,12:14:13,18
-084.522195,39.101080,65,136.00,8,1.70,169.00,15/9/2009,12:14:14,18
-084.522071,39.100940,67,144.00,8,1.70,169.00,15/9/2009,12:14:15,18
-084.521975,39.100790,69,154.00,8,1.70,169.00,15/9/2009,12:14:16,18
-084.521975,39.100790,70,156.00,8,1.70,168.00,15/9/2009,12:14:17,0
-084.521811,39.100453,72,158.00,8,1.70,168.00,15/9/2009,12:14:18,40
-084.521730,39.100271,76,158.00,8,1.70,167.00,15/9/2009,12:14:19,21
-084.521730,39.100073,81,160.00,8,1.70,166.00,15/9/2009,12:14:20,22
-084.521556,39.099866,85,160.00,8,1.70,166.00,15/9/2009,12:14:21,27
-084.521500,39.099648,87,164.00,7,1.11,166.00,15/9/2009,12:14:22,24
-084.521460,39.099425,89,168.00,7,1.11,165.00,15/9/2009,12:14:23,25
-084.521401,39.099205,89,166.00,7,1.11,164.00,15/9/2009,12:14:24,24
-084.521338,39.098978,91,166.00,7,1.11,164.00,15/9/2009,12:14:25,25
-084.521265,39.098756,91,164.00,7,1.11,164.00,15/9/2009,12:14:26,25
-084.521166,39.098538,93,160.00,7,1.11,163.00,15/9/2009,12:14:27,25
-084.521026,39.098325,94,154.00,7,1.11,164.00,15/9/2009,12:14:28,26
-084.520890,39.098081,93,148.00,8,1.70,163.00,15/9/2009,12:14:29,29
-084.520708,39.097896,93,140.00,8,1.70,164.00,15/9/2009,12:14:30,25
-084.520513,39.097736,89,134.00,8,1.70,164.00,15/9/2009,12:14:31,24
-084.520283,39.097601,91,124.00,8,1.70,164.00,15/9/2009,12:14:32,24
-084.520071,39.097465,93,122.00,8,1.70,164.00,15/9/2009,12:14:33,23
-084.519790,39.097365,91,114.00,8,1.22,171.00,15/9/2009,12:14:34,26
-084.519486,39.097303,91,106.00,7,1.32,172.00,15/9/2009,12:14:35,27
-084.519188,39.097263,91,100.00,7,1.32,175.00,15/9/2009,12:14:36,25
-084.519188,39.097263,93,92.00,7,1.32,175.00,15/9/2009,12:14:37,0
-084.518546,39.097303,96,90.00,8,1.70,174.00,15/9/2009,12:14:38,55
-084.518226,39.097318,98,88.00,8,1.70,174.00,15/9/2009,12:14:39,27
-084.517891,39.097365,100,84.00,8,1.19,174.00,15/9/2009,12:14:40,29
-084.517566,39.097388,100,84.00,7,1.19,173.00,15/9/2009,12:14:41,28
-084.517231,39.097428,106,80.00,7,1.19,172.00,15/9/2009,12:14:42,29
-084.516885,39.097481,107,78.00,7,1.19,172.00,15/9/2009,12:14:43,30
-084.516523,39.097558,111,76.00,7,1.19,172.00,15/9/2009,12:14:44,32
-084.516155,39.097631,113,76.00,7,1.19,171.00,15/9/2009,12:14:45,32
-084.515806,39.097691,109,76.00,6,1.43,171.00,15/9/2009,12:14:46,30
-084.515450,39.097768,111,74.00,7,1.19,171.00,15/9/2009,12:14:47,31
-084.515101,39.097836,111,74.00,7,1.19,170.00,15/9/2009,12:14:48,30
-084.514755,39.097891,109,76.00,7,1.19,170.00,15/9/2009,12:14:49,30
-084.514415,39.097946,109,76.00,7,1.19,169.00,15/9/2009,12:14:50,29
-084.514071,39.098011,109,74.00,7,1.19,168.00,15/9/2009,12:14:51,30
-084.513735,39.098081,107,74.00,7,1.19,167.00,15/9/2009,12:14:52,29
-084.513421,39.098128,100,76.00,7,1.19,167.00,15/9/2009,12:14:53,27
-084.513121,39.098175,96,78.00,7,1.19,167.00,15/9/2009,12:14:54,26
-084.512826,39.098223,93,78.00,7,1.19,166.00,15/9/2009,12:14:55,25
-084.512826,39.098271,93,78.00,7,1.19,166.00,15/9/2009,12:14:56,5
-084.512241,39.098316,93,78.00,7,1.19,165.00,15/9/2009,12:14:57,50
-084.511960,39.098368,89,76.00,6,1.22,165.00,15/9/2009,12:14:58,24
-084.511690,39.098420,87,76.00,5,1.51,165.00,15/9/2009,12:14:59,23
-084.511433,39.098465,83,76.00,5,1.51,165.00,15/9/2009,12:15:0,22
-084.511181,39.098505,81,78.00,5,1.51,164.00,15/9/2009,12:15:1,22
-084.510926,39.098543,81,78.00,5,1.51,163.00,15/9/2009,12:15:2,22
-084.510660,39.098608,83,74.00,5,1.51,163.00,15/9/2009,12:15:3,24
-084.510381,39.098685,87,72.00,5,1.51,162.00,15/9/2009,12:15:4,25
-084.510098,39.098736,89,74.00,5,1.51,162.00,15/9/2009,12:15:5,25
-084.509810,39.098788,89,76.00,6,1.44,161.00,15/9/2009,12:15:6,25
-084.509520,39.098846,91,76.00,6,1.44,161.00,15/9/2009,12:15:7,25
-084.509228,39.098921,93,72.00,6,1.44,159.00,15/9/2009,12:15:8,26
-084.508920,39.098980,98,76.00,6,1.44,158.00,15/9/2009,12:15:9,27
-084.508596,39.099026,100,78.00,6,1.44,157.00,15/9/2009,12:15:10,28
-084.508336,39.099041,89,80.00,6,1.44,156.00,15/9/2009,12:15:11,22
-084.508096,39.099075,81,78.00,7,1.20,156.00,15/9/2009,12:15:12,20
-084.507861,39.099106,78,78.00,7,1.20,156.00,15/9/2009,12:15:13,20
-084.507626,39.099146,78,76.00,7,1.20,155.00,15/9/2009,12:15:14,20
-084.507393,39.099176,74,78.00,7,1.20,154.00,15/9/2009,12:15:15,20
-084.507155,39.099203,74,80.00,7,1.20,154.00,15/9/2009,12:15:16,20
-084.506940,39.099223,72,80.00,7,1.20,154.00,15/9/2009,12:15:17,18
-084.506733,39.099248,70,80.00,7,1.20,154.00,15/9/2009,12:15:18,18
-084.506733,39.099248,70,80.00,6,1.44,155.00,15/9/2009,12:15:19,0
-084.506313,39.099268,69,82.00,6,1.44,155.00,15/9/2009,12:15:20,36
-084.506113,39.099258,67,82.00,6,1.44,155.00,15/9/2009,12:15:21,17
-084.505931,39.099218,65,84.00,6,1.44,156.00,15/9/2009,12:15:22,16
-084.505755,39.099168,63,86.00,6,1.44,157.00,15/9/2009,12:15:23,16
-084.505558,39.099153,65,84.00,7,1.20,159.00,15/9/2009,12:15:24,17
-084.505355,39.099158,65,84.00,7,1.20,159.00,15/9/2009,12:15:25,17
-084.505158,39.099151,65,84.00,7,1.20,159.00,15/9/2009,12:15:26,16
-084.504955,39.099196,67,72.00,7,1.20,160.00,15/9/2009,12:15:27,18
-084.504773,39.099245,65,72.00,7,1.20,161.00,15/9/2009,12:15:28,16
-084.504596,39.099303,63,70.00,7,1.44,162.00,15/9/2009,12:15:29,16
-084.504438,39.099355,57,68.00,7,1.20,162.00,15/9/2009,12:15:30,14
-084.504275,39.099408,57,68.00,7,1.20,159.00,15/9/2009,12:15:31,15
-084.504110,39.099451,56,68.00,7,1.20,160.00,15/9/2009,12:15:32,14
-084.503970,39.099540,56,64.00,7,1.20,160.00,15/9/2009,12:15:33,15
-084.503835,39.099601,54,62.00,7,1.20,160.00,15/9/2009,12:15:34,13
-084.503748,39.099710,52,54.00,7,1.20,160.00,15/9/2009,12:15:35,14
-084.503658,39.099826,50,46.00,5,2.20,159.00,15/9/2009,12:15:36,15
-084.503610,39.099971,50,36.00,5,2.20,159.00,15/9/2009,12:15:37,16
-084.503530,39.100090,50,34.00,5,2.20,160.00,15/9/2009,12:15:38,14
-084.503463,39.100211,50,30.00,5,2.20,159.00,15/9/2009,12:15:39,14
-084.503406,39.100330,50,28.00,5,2.20,159.00,15/9/2009,12:15:40,14
-084.504180,39.104468,91,354.00,6,1.23,158.00,15/9/2009,12:15:58,465
-084.504245,39.104798,89,358.00,6,1.23,158.00,15/9/2009,12:15:59,37
-084.504276,39.105098,87,2.00,7,1.20,162.00,15/9/2009,12:16:0,33
-084.504265,39.105340,85,4.00,7,1.20,165.00,15/9/2009,12:16:1,26
-084.504230,39.105560,85,8.00,7,1.20,166.00,15/9/2009,12:16:2,24
-084.504173,39.105761,83,10.00,7,1.20,167.00,15/9/2009,12:16:3,22
-084.504103,39.105960,81,12.00,7,1.20,168.00,15/9/2009,12:16:4,22
-084.504023,39.106155,81,14.00,7,1.20,169.00,15/9/2009,12:16:5,22
-084.503916,39.106358,85,18.00,7,1.20,169.00,15/9/2009,12:16:6,24
-084.503803,39.106556,85,22.00,7,1.20,170.00,15/9/2009,12:16:7,24
-084.503690,39.106755,85,22.00,7,1.20,170.00,15/9/2009,12:16:8,24
-084.503571,39.106950,85,24.00,7,1.23,170.00,15/9/2009,12:16:9,24
-084.503445,39.107145,85,24.00,6,1.23,171.00,15/9/2009,12:16:10,24
-084.503323,39.107346,87,24.00,6,1.23,172.00,15/9/2009,12:16:11,24
-084.503178,39.107540,87,26.00,6,1.23,172.00,15/9/2009,12:16:12,24
-084.503036,39.107750,89,26.00,6,1.23,172.00,15/9/2009,12:16:13,26
-084.502900,39.107951,89,26.00,6,1.23,173.00,15/9/2009,12:16:14,25
-084.502761,39.108153,87,28.00,6,1.23,173.00,15/9/2009,12:16:15,25
-084.502625,39.108353,87,26.00,6,1.23,174.00,15/9/2009,12:16:16,25
-084.502625,39.108550,87,26.00,6,1.23,175.00,15/9/2009,12:16:17,21
-084.502363,39.108741,83,26.00,6,1.23,175.00,15/9/2009,12:16:18,30
-084.502240,39.108926,83,26.00,6,1.23,176.00,15/9/2009,12:16:19,23
-084.502151,39.109085,70,22.00,6,1.23,176.00,15/9/2009,12:16:20,19
-084.502075,39.109223,61,20.00,6,1.23,177.00,15/9/2009,12:16:21,16
-084.502001,39.109351,56,20.00,6,1.23,178.00,15/9/2009,12:16:22,15
-084.501936,39.109466,52,20.00,6,1.23,178.00,15/9/2009,12:16:23,13
-084.501878,39.109570,48,18.00,6,1.23,179.00,15/9/2009,12:16:24,12
-084.501820,39.109661,43,18.00,6,1.23,179.00,15/9/2009,12:16:25,11
-084.501765,39.109748,41,20.00,6,1.23,180.00,15/9/2009,12:16:26,10
-084.501713,39.109826,39,22.00,6,1.23,180.00,15/9/2009,12:16:27,9
-084.501670,39.109888,33,20.00,6,1.23,181.00,15/9/2009,12:16:28,7
-084.501670,39.109888,31,20.00,6,1.23,181.00,15/9/2009,12:16:29,0
-084.501606,39.110008,30,20.00,6,1.23,181.00,15/9/2009,12:16:30,14
-084.501583,39.110058,28,18.00,6,1.23,181.00,15/9/2009,12:16:31,5
-084.501555,39.110115,28,18.00,6,1.23,181.00,15/9/2009,12:16:32,6
-084.501525,39.110176,28,18.00,6,1.23,181.00,15/9/2009,12:16:33,7
-084.501493,39.110248,30,18.00,6,1.23,181.00,15/9/2009,12:16:34,8
-084.501456,39.110325,31,18.00,6,1.23,181.00,15/9/2009,12:16:35,9
-084.501418,39.110405,31,18.00,6,1.23,181.00,15/9/2009,12:16:36,9
-084.501385,39.110486,33,18.00,6,1.23,181.00,15/9/2009,12:16:37,9
-084.501343,39.110566,33,20.00,6,1.23,181.00,15/9/2009,12:16:38,9
-084.501308,39.110645,33,18.00,6,1.23,181.00,15/9/2009,12:16:39,9
-084.501273,39.110718,31,18.00,6,1.23,181.00,15/9/2009,12:16:40,8
-084.501240,39.110796,31,18.00,6,1.23,181.00,15/9/2009,12:16:41,9
-084.501206,39.110876,31,18.00,6,1.23,181.00,15/9/2009,12:16:42,9
-084.501171,39.110953,31,18.00,6,1.23,181.00,15/9/2009,12:16:43,9
-084.501138,39.111028,31,18.00,6,1.24,181.00,15/9/2009,12:16:44,8
-084.501106,39.111103,31,18.00,6,1.24,182.00,15/9/2009,12:16:45,8
-084.501078,39.111180,31,16.00,6,1.24,182.00,15/9/2009,12:16:46,8
-084.501048,39.111266,33,16.00,6,1.24,182.00,15/9/2009,12:16:47,9
-084.501015,39.111363,35,16.00,6,1.24,182.00,15/9/2009,12:16:48,11
